datetime [CET],snow height [cm],air temperature [°C],relative humidity [%]
2015-02-23 15:40:00,91.5,-3.7,86.5
2015-02-23 15:50:00,91.7,-3.7,86.6
2015-02-23 16:00:00,91.9,-3.9,85.4
2015-02-23 16:10:00,92.1,-4.0,84.9
2015-02-23 16:20:00,91.9,-4.0,84.3
2015-02-23 16:30:00,92.1,-4.2,84.7
2015-02-23 16:40:00,92.3,-4.2,84.6
2015-02-23 16:50:00,92.4,-4.4,85.2
2015-02-23 17:00:00,92.6,-4.4,85.6
2015-02-23 17:10:00,92.5,-4.5,84.4
2015-02-23 17:20:00,92.5,-4.6,84.6
2015-02-23 17:30:00,92.6,-4.7,84.7
2015-02-23 17:40:00,92.7,-4.7,83.8
2015-02-23 17:50:00,92.7,-4.8,83.7
2015-02-23 18:00:00,92.7,-4.8,82.9
2015-02-23 18:10:00,92.7,-4.7,82.1
2015-02-23 18:20:00,92.7,-4.7,82.6
2015-02-23 18:30:00,92.7,-5.0,86.6
2015-02-23 18:40:00,92.4,-5.2,89.5
2015-02-23 18:50:00,91.4,-5.4,90.9
2015-02-23 19:00:00,91.3,-5.5,93.2
2015-02-23 19:10:00,91.9,-5.7,94.0
2015-02-23 19:20:00,92.2,-5.9,93.4
2015-02-23 19:30:00,92.1,-6.0,93.0
2015-02-23 19:40:00,92.7,-5.9,92.9
2015-02-23 19:50:00,92.9,-5.8,92.7
2015-02-23 20:00:00,92.2,-5.8,92.7
2015-02-23 20:10:00,91.9,-5.7,92.8
2015-02-23 20:20:00,92.1,-5.7,92.7
2015-02-23 20:30:00,92.4,-5.6,92.8
2015-02-23 20:40:00,92.6,-5.6,92.8
2015-02-23 20:50:00,92.9,-5.6,92.9
2015-02-23 21:00:00,93.2,-5.5,92.9
2015-02-23 21:10:00,93.3,-5.6,93.3
2015-02-23 21:20:00,93.3,-5.5,93.2
2015-02-23 21:30:00,93.5,-5.5,93.0
2015-02-23 21:40:00,93.8,-5.5,92.9
2015-02-23 21:50:00,94.1,-5.5,93.0
2015-02-23 22:00:00,93.8,-5.5,92.9
2015-02-23 22:10:00,93.6,-5.5,92.9
2015-02-23 22:20:00,93.7,-5.5,92.5
2015-02-23 22:30:00,93.7,-5.4,93.0
2015-02-23 22:40:00,93.9,-5.5,93.7
2015-02-23 22:50:00,94.1,-5.5,93.5
2015-02-23 23:00:00,94.0,-5.5,93.5
2015-02-23 23:10:00,93.8,-5.6,93.5
2015-02-23 23:20:00,94.0,-5.6,93.2
2015-02-23 23:30:00,94.1,-5.7,93.5
2015-02-23 23:40:00,94.3,-5.6,93.2
2015-02-23 23:50:00,94.6,-5.6,93.2
2015-02-24 00:00:00,94.7,-5.6,93.3
2015-02-24 00:10:00,94.6,-5.5,93.2
2015-02-24 00:20:00,94.4,-5.5,93.2
2015-02-24 00:30:00,94.5,-5.5,93.1
2015-02-24 00:40:00,94.5,-5.5,93.1
2015-02-24 00:50:00,94.5,-5.4,92.9
2015-02-24 01:00:00,94.6,-5.6,93.1
2015-02-24 01:10:00,94.5,-5.6,93.1
2015-02-24 01:20:00,94.6,-5.7,93.0
2015-02-24 01:30:00,94.5,-5.8,92.9
2015-02-24 01:40:00,94.4,-5.8,92.8
2015-02-24 01:50:00,94.5,-5.8,93.4
2015-02-24 02:00:00,94.6,-5.8,93.5
2015-02-24 02:10:00,94.8,-5.8,93.3
2015-02-24 02:20:00,94.9,-5.8,93.1
2015-02-24 02:30:00,94.7,-5.8,93.0
2015-02-24 02:40:00,94.6,-5.9,93.3
2015-02-24 02:50:00,94.4,-5.8,93.3
2015-02-24 03:00:00,94.0,-5.9,93.2
2015-02-24 03:10:00,94.1,-5.8,93.1
2015-02-24 03:20:00,94.7,-5.7,93.0
2015-02-24 03:30:00,94.8,-5.8,93.0
2015-02-24 03:40:00,94.2,-5.8,93.2
2015-02-24 03:50:00,94.6,-5.9,93.4
2015-02-24 04:00:00,95.8,-5.9,93.5
2015-02-24 04:10:00,96.2,-5.9,93.4
2015-02-24 04:20:00,96.0,-5.8,93.3
2015-02-24 04:30:00,96.2,-5.8,93.3
2015-02-24 04:40:00,96.6,-5.8,93.3
2015-02-24 04:50:00,96.6,-5.8,93.2
2015-02-24 05:00:00,96.5,-5.7,93.2
2015-02-24 05:10:00,96.2,-5.7,93.1
2015-02-24 05:20:00,96.2,-5.7,93.1
2015-02-24 05:30:00,96.4,-5.9,93.0
2015-02-24 05:40:00,96.5,-5.9,93.0
2015-02-24 05:50:00,96.4,-5.9,93.0
2015-02-24 06:00:00,96.4,-6.0,92.9
2015-02-24 06:10:00,96.6,-6.0,92.9
2015-02-24 06:20:00,96.6,-6.0,93.0
2015-02-24 06:30:00,96.6,-6.0,93.0
2015-02-24 06:40:00,96.4,-6.0,93.0
2015-02-24 06:50:00,95.8,-6.0,92.9
2015-02-24 07:00:00,95.3,-6.0,92.9
2015-02-24 07:10:00,95.8,-6.1,92.9
2015-02-24 07:20:00,96.6,-6.0,92.8
2015-02-24 07:30:00,96.6,-6.0,92.8
2015-02-24 07:40:00,96.3,-6.0,92.7
2015-02-24 07:50:00,95.9,-6.0,92.6
2015-02-24 08:00:00,95.8,-6.0,92.5
2015-02-24 08:10:00,95.6,-6.0,92.4
2015-02-24 08:20:00,95.6,-6.0,92.3
2015-02-24 08:30:00,95.5,-5.9,92.1
2015-02-24 08:40:00,96.0,-5.9,92.1
2015-02-24 08:50:00,96.5,-5.8,92.1
2015-02-24 09:00:00,96.4,-5.7,92.1
2015-02-24 09:10:00,96.0,-5.7,92.1
2015-02-24 09:20:00,96.0,-5.7,92.1
2015-02-24 09:30:00,96.0,-6.2,91.5
2015-02-24 09:40:00,96.9,-6.7,90.7
2015-02-24 09:50:00,98.3,-6.8,90.4
2015-02-24 10:00:00,98.9,-6.9,90.2
2015-02-24 10:10:00,99.5,-6.9,90.3
2015-02-24 10:20:00,100.2,-6.8,90.3
2015-02-24 10:30:00,100.7,-6.7,90.0
2015-02-24 10:40:00,101.5,-6.8,89.9
2015-02-24 10:50:00,102.2,-6.9,89.9
2015-02-24 11:00:00,102.3,-6.8,89.8
2015-02-24 11:10:00,102.3,-6.8,89.6
2015-02-24 11:20:00,102.6,-6.7,89.4
2015-02-24 11:30:00,103.4,-6.9,88.9
2015-02-24 11:40:00,103.8,-6.9,88.4
2015-02-24 11:50:00,103.9,-6.8,88.3
2015-02-24 12:00:00,104.0,-6.7,88.4
2015-02-24 12:10:00,103.9,-6.7,88.3
2015-02-24 12:20:00,103.9,-6.7,87.9
2015-02-24 12:30:00,104.0,-6.8,87.8
2015-02-24 12:40:00,103.9,-6.7,88.1
2015-02-24 12:50:00,103.7,-6.9,88.0
2015-02-24 13:00:00,103.8,-7.1,88.1
2015-02-24 13:10:00,104.0,-7.1,87.4
2015-02-24 13:20:00,103.9,-7.5,87.2
2015-02-24 13:30:00,104.0,-7.8,86.7
2015-02-24 13:40:00,104.6,-8.0,86.4
2015-02-24 13:50:00,104.9,-8.0,87.0
2015-02-24 14:00:00,104.9,-8.0,87.1
2015-02-24 14:10:00,104.6,-8.2,87.2
2015-02-24 14:20:00,104.5,-8.3,87.2
2015-02-24 14:30:00,105.4,-8.6,87.1
2015-02-24 14:40:00,106.1,-8.7,86.8
2015-02-24 14:50:00,106.7,-8.6,86.3
2015-02-24 15:00:00,107.9,-8.8,86.3
2015-02-24 15:10:00,109.6,-8.8,86.1
2015-02-24 15:20:00,110.0,-8.8,86.3
2015-02-24 15:30:00,109.4,-8.9,85.4
2015-02-24 15:40:00,109.8,-9.0,85.2
2015-02-24 15:50:00,111.2,-9.0,85.6
2015-02-24 16:00:00,110.8,-9.0,85.7
2015-02-24 16:10:00,110.0,-9.1,85.8
2015-02-24 16:20:00,109.8,-9.2,85.8
2015-02-24 16:30:00,109.5,-9.3,85.7
2015-02-24 16:40:00,109.5,-9.3,84.5
2015-02-24 16:50:00,111.1,-9.4,85.2
2015-02-24 17:00:00,111.8,-9.4,85.5
2015-02-24 17:10:00,111.4,-9.5,85.1
2015-02-24 17:20:00,110.6,-9.6,85.1
2015-02-24 17:30:00,109.6,-9.6,84.4
2015-02-24 17:40:00,109.4,-9.7,84.5
2015-02-24 17:50:00,110.1,-9.7,84.2
2015-02-24 18:00:00,111.1,-9.7,83.2
2015-02-24 18:10:00,111.9,-9.8,83.1
2015-02-24 18:20:00,111.9,-9.9,80.5
2015-02-24 18:30:00,111.9,-10.0,80.0
2015-02-24 18:40:00,113.2,-9.9,79.6
2015-02-24 18:50:00,114.1,-10.0,80.0
2015-02-24 19:00:00,113.9,-9.9,80.2
2015-02-24 19:10:00,113.4,-9.9,79.0
2015-02-24 19:20:00,113.3,-9.9,78.5
2015-02-24 19:30:00,113.2,-9.9,79.0
2015-02-24 19:40:00,112.9,-9.9,73.5
2015-02-24 19:50:00,112.5,-9.9,74.7
2015-02-24 20:00:00,111.8,-10.0,73.6
2015-02-24 20:10:00,111.5,-10.0,70.8
2015-02-24 20:20:00,111.4,-10.0,70.3
2015-02-24 20:30:00,110.6,-10.0,69.9
2015-02-24 20:40:00,110.4,-10.1,70.8
2015-02-24 20:50:00,111.1,-10.0,69.9
2015-02-24 21:00:00,111.5,-9.9,70.4
2015-02-24 21:10:00,111.6,-9.9,68.5
2015-02-24 21:20:00,111.4,-9.8,67.9
2015-02-24 21:30:00,111.3,-9.9,70.1
2015-02-24 21:40:00,111.5,-10.0,69.7
2015-02-24 21:50:00,111.6,-9.9,67.7
2015-02-24 22:00:00,111.4,-10.0,68.9
2015-02-24 22:10:00,111.3,-10.0,68.7
2015-02-24 22:20:00,111.3,-10.1,69.6
2015-02-24 22:30:00,111.1,-10.3,71.3
2015-02-24 22:40:00,111.0,-10.1,69.3
2015-02-24 22:50:00,110.6,-10.2,69.3
2015-02-24 23:00:00,110.3,-10.2,70.2
2015-02-24 23:10:00,110.2,-10.2,70.1
2015-02-24 23:20:00,110.1,-10.3,71.1
2015-02-24 23:30:00,109.9,-10.5,74.3
2015-02-24 23:40:00,109.8,-10.7,76.0
2015-02-24 23:50:00,109.8,-10.7,76.5
2015-02-25 00:00:00,109.5,-10.7,75.4
2015-02-25 00:10:00,109.6,-10.7,74.4
2015-02-25 00:20:00,110.0,-10.7,77.1
2015-02-25 00:30:00,110.3,-10.8,75.7
2015-02-25 00:40:00,110.1,-10.7,76.0
2015-02-25 00:50:00,109.9,-10.8,77.9
2015-02-25 01:00:00,110.0,-10.8,75.2
2015-02-25 01:10:00,110.2,-10.8,77.6
2015-02-25 01:20:00,110.0,-10.7,75.8
2015-02-25 01:30:00,109.9,-10.8,76.4
2015-02-25 01:40:00,110.0,-10.9,77.7
2015-02-25 01:50:00,110.0,-11.0,78.8
2015-02-25 02:00:00,109.9,-11.1,79.8
2015-02-25 02:10:00,109.6,-11.2,81.0
2015-02-25 02:20:00,109.7,-11.2,80.3
2015-02-25 02:30:00,109.6,-11.2,79.9
2015-02-25 02:40:00,109.7,-11.1,79.1
2015-02-25 02:50:00,109.6,-11.2,79.4
2015-02-25 03:00:00,109.6,-11.3,80.6
2015-02-25 03:10:00,109.6,-11.3,80.6
2015-02-25 03:20:00,109.4,-11.3,81.3
2015-02-25 03:30:00,109.4,-11.4,82.1
2015-02-25 03:40:00,109.5,-11.4,82.6
2015-02-25 03:50:00,109.6,-11.4,82.5
2015-02-25 04:00:00,109.5,-11.5,82.9
2015-02-25 04:10:00,109.1,-11.5,80.6
2015-02-25 04:20:00,108.9,-11.5,80.3
2015-02-25 04:30:00,109.1,-11.5,79.8
2015-02-25 04:40:00,109.2,-11.6,80.9
2015-02-25 04:50:00,109.4,-11.6,81.9
2015-02-25 05:00:00,109.5,-11.7,81.9
2015-02-25 05:10:00,109.4,-11.7,82.6
2015-02-25 05:20:00,109.4,-11.7,82.6
2015-02-25 05:30:00,109.3,-11.7,82.7
2015-02-25 05:40:00,109.2,-11.7,83.1
2015-02-25 05:50:00,109.2,-11.8,83.2
2015-02-25 06:00:00,109.2,-11.6,83.2
2015-02-25 06:10:00,109.1,-11.7,83.9
2015-02-25 06:20:00,109.3,-11.7,84.7
2015-02-25 06:30:00,109.3,-11.7,84.6
2015-02-25 06:40:00,109.3,-11.7,83.5
2015-02-25 06:50:00,109.5,-11.6,82.2
2015-02-25 07:00:00,109.5,-11.6,81.8
2015-02-25 07:10:00,109.5,-11.9,82.6
2015-02-25 07:20:00,109.5,-12.1,83.8
2015-02-25 07:30:00,109.5,-12.1,83.5
2015-02-25 07:40:00,109.5,-12.1,83.9
2015-02-25 07:50:00,109.4,-12.0,82.7
2015-02-25 08:00:00,109.1,-12.0,82.2
2015-02-25 08:10:00,109.0,-11.5,79.6
2015-02-25 08:20:00,108.9,-11.3,79.3
2015-02-25 08:30:00,109.0,-11.1,78.5
2015-02-25 08:40:00,109.3,-11.2,79.3
2015-02-25 08:50:00,109.3,-11.0,77.9
2015-02-25 09:00:00,109.2,-10.9,77.4
2015-02-25 09:10:00,109.0,-11.0,78.6
2015-02-25 09:20:00,108.9,-10.9,77.6
2015-02-25 09:30:00,108.9,-10.7,77.7
2015-02-25 09:40:00,108.7,-10.5,76.3
2015-02-25 09:50:00,108.0,-10.4,75.6
2015-02-25 10:00:00,107.4,-10.1,72.5
2015-02-25 10:10:00,107.8,-10.0,72.0
2015-02-25 10:20:00,108.3,-9.9,71.4
2015-02-25 10:30:00,108.4,-9.9,72.3
2015-02-25 10:40:00,108.5,-9.8,70.3
2015-02-25 10:50:00,108.4,-9.6,68.4
2015-02-25 11:00:00,108.4,-9.4,66.9
2015-02-25 11:10:00,108.4,-9.6,69.1
2015-02-25 11:20:00,108.2,-9.5,69.1
2015-02-25 11:30:00,107.8,-9.3,68.0
2015-02-25 11:40:00,107.7,-9.2,66.7
2015-02-25 11:50:00,107.7,-9.2,66.5
2015-02-25 12:00:00,107.5,-9.0,68.0
2015-02-25 12:10:00,107.2,-8.8,66.8
2015-02-25 12:20:00,107.1,-8.5,65.5
2015-02-25 12:30:00,106.6,-8.2,64.5
2015-02-25 12:40:00,106.1,-8.5,66.6
2015-02-25 12:50:00,106.2,-8.8,68.3
2015-02-25 13:00:00,106.5,-8.7,68.8
2015-02-25 13:10:00,106.4,-8.7,67.8
2015-02-25 13:20:00,106.5,-8.3,67.9
2015-02-25 13:30:00,105.9,-7.7,69.0
2015-02-25 13:40:00,105.4,-8.1,73.0
2015-02-25 13:50:00,105.4,-8.0,72.2
2015-02-25 14:00:00,105.5,-8.3,73.0
2015-02-25 14:10:00,105.3,-8.4,75.3
2015-02-25 14:20:00,105.2,-8.1,73.6
2015-02-25 14:30:00,105.0,-8.7,78.1
2015-02-25 14:40:00,105.0,-8.9,80.4
2015-02-25 14:50:00,105.3,-8.6,78.3
2015-02-25 15:00:00,105.4,-8.7,77.7
2015-02-25 15:10:00,105.7,-8.9,77.6
2015-02-25 15:20:00,105.8,-9.2,81.2
2015-02-25 15:30:00,105.7,-9.5,82.7
2015-02-25 15:40:00,105.6,-9.5,83.6
2015-02-25 15:50:00,105.7,-9.7,83.6
2015-02-25 16:00:00,105.8,-9.7,83.2
2015-02-25 16:10:00,106.0,-9.6,81.7
2015-02-25 16:20:00,106.6,-9.5,79.4
2015-02-25 16:30:00,106.9,-9.6,80.4
2015-02-25 16:40:00,106.7,-9.8,80.5
2015-02-25 16:50:00,106.7,-9.8,80.3
2015-02-25 17:00:00,107.1,-9.9,79.3
2015-02-25 17:10:00,107.3,-9.8,79.4
2015-02-25 17:20:00,107.5,-9.9,79.3
2015-02-25 17:30:00,107.9,-10.0,79.8
2015-02-25 17:40:00,108.3,-10.1,80.3
2015-02-25 17:50:00,108.7,-10.2,80.7
2015-02-25 18:00:00,108.7,-10.2,82.2
2015-02-25 18:10:00,108.4,-10.3,82.4
2015-02-25 18:20:00,108.5,-10.3,81.7
2015-02-25 18:30:00,108.5,-10.3,80.2
2015-02-25 18:40:00,108.4,-10.3,81.5
2015-02-25 18:50:00,108.5,-10.3,81.0
2015-02-25 19:00:00,108.9,-10.4,78.4
2015-02-25 19:10:00,109.4,-10.5,81.7
2015-02-25 19:20:00,109.5,-10.6,83.5
2015-02-25 19:30:00,109.5,-10.7,86.6
2015-02-25 19:40:00,109.5,-10.9,90.5
2015-02-25 19:50:00,109.4,-10.8,89.0
2015-02-25 20:00:00,109.4,-10.9,87.3
2015-02-25 20:10:00,109.3,-10.9,86.4
2015-02-25 20:20:00,109.4,-10.9,87.0
2015-02-25 20:30:00,109.3,-11.0,85.4
2015-02-25 20:40:00,109.1,-10.8,81.6
2015-02-25 20:50:00,109.1,-10.3,74.7
2015-02-25 21:00:00,109.0,-10.3,75.2
2015-02-25 21:10:00,108.9,-10.3,75.8
2015-02-25 21:20:00,108.6,-10.4,77.0
2015-02-25 21:30:00,108.4,-10.5,78.8
2015-02-25 21:40:00,108.8,-10.6,78.7
2015-02-25 21:50:00,108.9,-10.5,79.9
2015-02-25 22:00:00,108.9,-10.7,81.6
2015-02-25 22:10:00,108.9,-10.7,81.2
2015-02-25 22:20:00,109.0,-10.6,82.1
2015-02-25 22:30:00,109.0,-10.7,83.4
2015-02-25 22:40:00,109.1,-10.8,81.6
2015-02-25 22:50:00,109.1,-10.8,80.5
2015-02-25 23:00:00,108.9,-10.7,80.1
2015-02-25 23:10:00,108.9,-10.9,80.3
2015-02-25 23:20:00,109.0,-10.8,78.8
2015-02-25 23:30:00,108.9,-10.8,77.6
2015-02-25 23:40:00,108.8,-10.8,76.6
2015-02-25 23:50:00,108.8,-10.8,75.8
2015-02-26 00:00:00,108.7,-10.8,75.2
2015-02-26 00:10:00,108.7,-10.8,74.2
2015-02-26 00:20:00,108.7,-10.8,74.3
2015-02-26 00:30:00,108.8,-10.5,74.3
2015-02-26 00:40:00,108.9,-10.5,74.5
2015-02-26 00:50:00,108.9,-10.5,75.2
2015-02-26 01:00:00,108.8,-10.7,77.0
2015-02-26 01:10:00,108.7,-10.7,76.1
2015-02-26 01:20:00,108.9,-10.6,75.4
2015-02-26 01:30:00,108.9,-10.6,76.2
2015-02-26 01:40:00,108.8,-10.5,75.9
2015-02-26 01:50:00,108.6,-10.4,75.1
2015-02-26 02:00:00,108.5,-10.3,73.7
2015-02-26 02:10:00,108.4,-10.3,73.0
2015-02-26 02:20:00,108.5,-10.3,72.4
2015-02-26 02:30:00,108.5,-10.4,75.3
2015-02-26 02:40:00,108.4,-10.6,76.0
2015-02-26 02:50:00,108.4,-10.6,75.2
2015-02-26 03:00:00,108.4,-10.4,73.3
2015-02-26 03:10:00,108.4,-10.5,71.5
2015-02-26 03:20:00,108.2,-10.5,70.7
2015-02-26 03:30:00,108.0,-10.8,73.4
2015-02-26 03:40:00,108.1,-10.9,75.4
2015-02-26 03:50:00,108.2,-10.8,74.5
2015-02-26 04:00:00,108.3,-10.8,75.3
2015-02-26 04:10:00,108.2,-10.9,75.0
2015-02-26 04:20:00,108.1,-10.8,72.6
2015-02-26 04:30:00,108.1,-10.8,73.9
2015-02-26 04:40:00,108.0,-11.0,75.7
2015-02-26 04:50:00,107.6,-11.0,77.9
2015-02-26 05:00:00,107.1,-10.7,80.4
2015-02-26 05:10:00,106.9,-10.7,81.8
2015-02-26 05:20:00,106.9,-11.1,82.3
2015-02-26 05:30:00,107.1,-11.3,85.2
2015-02-26 05:40:00,107.5,-11.1,86.1
2015-02-26 05:50:00,107.6,-11.0,86.3
2015-02-26 06:00:00,107.2,-11.3,87.5
2015-02-26 06:10:00,107.1,-11.2,87.2
2015-02-26 06:20:00,107.4,-11.1,85.3
2015-02-26 06:30:00,107.3,-11.0,84.0
2015-02-26 06:40:00,107.3,-11.0,80.4
2015-02-26 06:50:00,107.3,-11.0,79.3
2015-02-26 07:00:00,107.2,-11.1,80.4
2015-02-26 07:10:00,106.9,-11.0,77.8
2015-02-26 07:20:00,106.8,-11.0,76.7
2015-02-26 07:30:00,106.8,-11.0,77.1
2015-02-26 07:40:00,106.8,-11.0,77.2
2015-02-26 07:50:00,107.1,-10.8,77.4
2015-02-26 08:00:00,107.3,-10.7,77.5
2015-02-26 08:10:00,107.6,-10.6,77.9
2015-02-26 08:20:00,107.4,-10.4,77.1
2015-02-26 08:30:00,107.6,-10.0,75.0
2015-02-26 08:40:00,107.6,-9.4,72.3
2015-02-26 08:50:00,107.1,-9.1,72.0
2015-02-26 09:00:00,106.1,-9.0,72.6
2015-02-26 09:10:00,105.6,-8.8,73.6
2015-02-26 09:20:00,104.6,-9.0,77.3
2015-02-26 09:30:00,104.2,-9.1,79.6
2015-02-26 09:40:00,104.4,-9.0,78.5
2015-02-26 09:50:00,104.5,-8.8,80.3
2015-02-26 10:00:00,104.2,-7.9,77.4
2015-02-26 10:10:00,103.6,-8.1,78.8
2015-02-26 10:20:00,103.3,-7.6,77.1
2015-02-26 10:30:00,103.3,-6.6,72.4
2015-02-26 10:40:00,103.0,-6.8,73.6
2015-02-26 10:50:00,102.6,-5.7,68.3
2015-02-26 11:00:00,102.0,-6.4,72.6
2015-02-26 11:10:00,101.9,-5.9,71.0
2015-02-26 11:20:00,102.0,-5.7,70.3
2015-02-26 11:30:00,101.5,-5.4,69.9
2015-02-26 11:40:00,101.0,-6.0,73.4
2015-02-26 11:50:00,101.4,-6.6,77.8
2015-02-26 12:00:00,102.5,-5.6,72.6
2015-02-26 12:10:00,103.1,-5.2,70.1
2015-02-26 12:20:00,103.4,-5.0,68.9
2015-02-26 12:30:00,103.0,-2.9,59.3
2015-02-26 12:40:00,101.9,-2.9,58.0
2015-02-26 12:50:00,100.8,-4.3,66.0
2015-02-26 13:00:00,100.2,-6.2,76.6
2015-02-26 13:10:00,101.7,-6.2,77.5
2015-02-26 13:20:00,102.8,-5.3,73.1
2015-02-26 13:30:00,102.6,-3.5,63.3
2015-02-26 13:40:00,101.6,-4.0,65.5
2015-02-26 13:50:00,101.2,-4.0,67.0
2015-02-26 14:00:00,101.0,-4.0,68.1
2015-02-26 14:10:00,100.6,-5.9,78.2
2015-02-26 14:20:00,101.4,-6.5,81.3
2015-02-26 14:30:00,101.9,-6.5,81.9
2015-02-26 14:40:00,102.1,-6.3,79.5
2015-02-26 14:50:00,102.6,-6.2,80.6
2015-02-26 15:00:00,104.1,-6.2,81.0
2015-02-26 15:10:00,104.8,-5.5,78.3
2015-02-26 15:20:00,104.0,-5.2,76.4
2015-02-26 15:30:00,103.3,-6.0,82.4
2015-02-26 15:40:00,103.5,-5.6,80.5
2015-02-26 15:50:00,103.6,-5.3,77.7
2015-02-26 16:00:00,103.2,-6.3,85.4
2015-02-26 16:10:00,103.7,-6.6,87.2
2015-02-26 16:20:00,104.4,-6.6,85.2
2015-02-26 16:30:00,104.6,-6.8,87.3
2015-02-26 16:40:00,104.8,-6.9,88.0
2015-02-26 16:50:00,105.0,-6.8,86.1
2015-02-26 17:00:00,105.0,-6.8,86.1
2015-02-26 17:10:00,105.2,-7.1,88.2
2015-02-26 17:20:00,105.2,-7.3,90.0
2015-02-26 17:30:00,105.0,-7.5,90.4
2015-02-26 17:40:00,105.4,-7.7,92.8
2015-02-26 17:50:00,106.0,-7.9,94.0
2015-02-26 18:00:00,106.4,-7.9,93.7
2015-02-26 18:10:00,106.6,-7.8,93.4
2015-02-26 18:20:00,106.7,-7.8,93.2
2015-02-26 18:30:00,106.7,-7.8,93.1
2015-02-26 18:40:00,106.6,-7.8,93.2
2015-02-26 18:50:00,106.6,-7.8,92.9
2015-02-26 19:00:00,106.6,-7.8,92.3
2015-02-26 19:10:00,106.6,-7.8,92.1
2015-02-26 19:20:00,106.6,-7.9,91.8
2015-02-26 19:30:00,106.6,-7.9,91.2
2015-02-26 19:40:00,106.7,-8.0,90.5
2015-02-26 19:50:00,106.6,-8.2,90.5
2015-02-26 20:00:00,106.2,-8.2,91.1
2015-02-26 20:10:00,105.3,-8.1,91.5
2015-02-26 20:20:00,104.9,-8.1,92.1
2015-02-26 20:30:00,104.9,-8.1,91.8
2015-02-26 20:40:00,105.3,-8.1,91.6
2015-02-26 20:50:00,105.7,-8.2,91.5
2015-02-26 21:00:00,106.0,-8.2,91.6
2015-02-26 21:10:00,106.2,-8.1,91.4
2015-02-26 21:20:00,106.3,-8.2,91.2
2015-02-26 21:30:00,106.3,-8.3,91.4
2015-02-26 21:40:00,106.4,-8.3,91.1
2015-02-26 21:50:00,106.5,-8.2,90.9
2015-02-26 22:00:00,106.5,-8.2,91.3
2015-02-26 22:10:00,106.5,-8.3,91.1
2015-02-26 22:20:00,106.5,-8.4,91.3
2015-02-26 22:30:00,106.5,-8.3,91.4
2015-02-26 22:40:00,106.4,-8.4,91.2
2015-02-26 22:50:00,105.9,-8.5,91.3
2015-02-26 23:00:00,105.6,-8.4,91.4
2015-02-26 23:10:00,105.3,-8.5,91.3
2015-02-26 23:20:00,104.6,-8.5,91.4
2015-02-26 23:30:00,104.2,-8.4,91.4
2015-02-26 23:40:00,105.2,-8.4,91.2
2015-02-26 23:50:00,105.9,-8.5,91.1
2015-02-27 00:00:00,105.9,-8.5,91.3
2015-02-27 00:10:00,106.1,-8.5,91.2
2015-02-27 00:20:00,106.2,-8.5,91.2
2015-02-27 00:30:00,106.1,-8.4,90.9
2015-02-27 00:40:00,106.2,-8.4,91.1
2015-02-27 00:50:00,106.2,-8.4,91.0
2015-02-27 01:00:00,106.2,-8.5,90.9
2015-02-27 01:10:00,106.1,-8.5,91.1
2015-02-27 01:20:00,105.9,-8.4,91.0
2015-02-27 01:30:00,105.9,-8.4,91.1
2015-02-27 01:40:00,105.8,-8.3,91.1
2015-02-27 01:50:00,105.7,-8.3,91.0
2015-02-27 02:00:00,105.8,-8.3,91.0
2015-02-27 02:10:00,105.8,-8.4,90.7
2015-02-27 02:20:00,105.7,-8.4,90.8
2015-02-27 02:30:00,105.7,-8.4,90.8
2015-02-27 02:40:00,105.5,-8.3,90.9
2015-02-27 02:50:00,105.5,-8.3,90.8
2015-02-27 03:00:00,105.5,-8.4,90.9
2015-02-27 03:10:00,105.4,-8.5,90.8
2015-02-27 03:20:00,105.4,-8.6,90.6
2015-02-27 03:30:00,105.3,-8.6,90.4
2015-02-27 03:40:00,105.2,-8.6,90.7
2015-02-27 03:50:00,105.4,-8.5,90.8
2015-02-27 04:00:00,105.2,-8.5,90.6
2015-02-27 04:10:00,104.8,-8.6,90.5
2015-02-27 04:20:00,104.6,-8.8,90.4
2015-02-27 04:30:00,104.6,-8.8,90.4
2015-02-27 04:40:00,104.6,-8.6,90.6
2015-02-27 04:50:00,104.9,-8.5,90.7
2015-02-27 05:00:00,104.9,-8.5,90.6
2015-02-27 05:10:00,104.9,-8.5,90.6
2015-02-27 05:20:00,104.9,-8.5,90.6
2015-02-27 05:30:00,104.8,-8.5,90.6
2015-02-27 05:40:00,104.9,-8.5,90.6
2015-02-27 05:50:00,104.9,-8.5,90.6
2015-02-27 06:00:00,104.7,-8.6,90.5
2015-02-27 06:10:00,104.8,-8.7,90.3
2015-02-27 06:20:00,104.9,-9.1,89.9
2015-02-27 06:30:00,105.0,-9.2,90.0
2015-02-27 06:40:00,105.3,-9.3,89.8
2015-02-27 06:50:00,105.4,-9.3,90.0
2015-02-27 07:00:00,105.1,-9.2,90.0
2015-02-27 07:10:00,105.1,-9.0,90.1
2015-02-27 07:20:00,105.2,-8.7,90.1
2015-02-27 07:30:00,105.3,-8.5,89.8
2015-02-27 07:40:00,105.0,-8.4,89.6
2015-02-27 07:50:00,104.5,-8.0,88.5
2015-02-27 08:00:00,104.2,-7.9,88.1
2015-02-27 08:10:00,103.6,-7.9,87.7
2015-02-27 08:20:00,103.8,-7.6,87.6
2015-02-27 08:30:00,103.7,-7.3,87.4
2015-02-27 08:40:00,102.9,-7.9,86.8
2015-02-27 08:50:00,102.9,-8.0,86.5
2015-02-27 09:00:00,103.5,-7.7,85.9
